inference_status,run_id,seed,cohort,q_q,k_y,overlap,P_solo_observed,P_solo_event_step,P_solo_confirmation_step,P_solo_lower_bound,P_solo_upper_bound,P_solo_censoring,P_solo_restricted_step,P_probe_generic_observed,P_probe_generic_event_step,P_probe_generic_confirmation_step,P_probe_generic_lower_bound,P_probe_generic_upper_bound,P_probe_generic_censoring,P_probe_generic_restricted_step,P_probe_selective_observed,P_probe_selective_event_step,P_probe_selective_confirmation_step,P_probe_selective_lower_bound,P_probe_selective_upper_bound,P_probe_selective_censoring,P_probe_selective_restricted_step,P_behavior_observed,P_behavior_event_step,P_behavior_confirmation_step,P_behavior_lower_bound,P_behavior_upper_bound,P_behavior_censoring,P_behavior_restricted_step,P_causal_observed,P_causal_event_step,P_causal_confirmation_step,P_causal_lower_bound,P_causal_upper_bound,P_causal_censoring,P_causal_restricted_step,P_pure_observed,P_pure_event_step,P_pure_confirmation_step,P_pure_lower_bound,P_pure_upper_bound,P_pure_censoring,P_pure_restricted_step,P_causal_minus_probe_selective_lag,P_causal_minus_probe_selective_interval_relation,P_behavior_minus_probe_selective_lag,P_behavior_minus_probe_selective_interval_relation,P_behavior_minus_causal_lag,P_behavior_minus_causal_interval_relation,Q_solo_observed,Q_solo_event_step,Q_solo_confirmation_step,Q_solo_lower_bound,Q_solo_upper_bound,Q_solo_censoring,Q_solo_restricted_step,Q_probe_generic_observed,Q_probe_generic_event_step,Q_probe_generic_confirmation_step,Q_probe_generic_lower_bound,Q_probe_generic_upper_bound,Q_probe_generic_censoring,Q_probe_generic_restricted_step,Q_probe_selective_observed,Q_probe_selective_event_step,Q_probe_selective_confirmation_step,Q_probe_selective_lower_bound,Q_probe_selective_upper_bound,Q_probe_selective_censoring,Q_probe_selective_restricted_step,Q_behavior_observed,Q_behavior_event_step,Q_behavior_confirmation_step,Q_behavior_lower_bound,Q_behavior_upper_bound,Q_behavior_censoring,Q_behavior_restricted_step,Q_causal_observed,Q_causal_event_step,Q_causal_confirmation_step,Q_causal_lower_bound,Q_causal_upper_bound,Q_causal_censoring,Q_causal_restricted_step,Q_pure_observed,Q_pure_event_step,Q_pure_confirmation_step,Q_pure_lower_bound,Q_pure_upper_bound,Q_pure_censoring,Q_pure_restricted_step,Q_causal_minus_probe_selective_lag,Q_causal_minus_probe_selective_interval_relation,Q_behavior_minus_probe_selective_lag,Q_behavior_minus_probe_selective_interval_relation,Q_behavior_minus_causal_lag,Q_behavior_minus_causal_interval_relation,Y_solo_observed,Y_solo_event_step,Y_solo_confirmation_step,Y_solo_lower_bound,Y_solo_upper_bound,Y_solo_censoring,Y_solo_restricted_step,Y_probe_generic_observed,Y_probe_generic_event_step,Y_probe_generic_confirmation_step,Y_probe_generic_lower_bound,Y_probe_generic_upper_bound,Y_probe_generic_censoring,Y_probe_generic_restricted_step,Y_probe_selective_observed,Y_probe_selective_event_step,Y_probe_selective_confirmation_step,Y_probe_selective_lower_bound,Y_probe_selective_upper_bound,Y_probe_selective_censoring,Y_probe_selective_restricted_step,Y_behavior_observed,Y_behavior_event_step,Y_behavior_confirmation_step,Y_behavior_lower_bound,Y_behavior_upper_bound,Y_behavior_censoring,Y_behavior_restricted_step,Y_causal_observed,Y_causal_event_step,Y_causal_confirmation_step,Y_causal_lower_bound,Y_causal_upper_bound,Y_causal_censoring,Y_causal_restricted_step,Y_pure_observed,Y_pure_event_step,Y_pure_confirmation_step,Y_pure_lower_bound,Y_pure_upper_bound,Y_pure_censoring,Y_pure_restricted_step,Y_causal_minus_probe_selective_lag,Y_causal_minus_probe_selective_interval_relation,Y_behavior_minus_probe_selective_lag,Y_behavior_minus_probe_selective_interval_relation,Y_behavior_minus_causal_lag,Y_behavior_minus_causal_interval_relation,compressed_phase_sequence,goal_sequence,goal_transition_count,distinct_pure_goals,goal_cycle,time_share_P,time_share_Q,time_share_Y,time_share_D,bridge_phase,bridge_taxonomy,bridge_signature,bridge_to_final_phase,bridge_to_final_taxonomy,bridge_behavior_P,bridge_causal_P,final_behavior_P,final_causal_P,final_probe_P,final_probe_selectivity_P,final_pure_P,bridge_behavior_Q,bridge_causal_Q,final_behavior_Q,final_causal_Q,final_probe_Q,final_probe_selectivity_Q,final_pure_Q,bridge_behavior_Y,bridge_causal_Y,final_behavior_Y,final_causal_Y,final_probe_Y,final_probe_selectivity_Y,final_pure_Y,final_phase,final_taxonomy,final_signature,final_signature_bits,final_function_family,final_essential_variables,final_essential_variable_count,final_monotone_in_candidates,final_nearest_named_rules,final_nearest_named_hamming,final_tuple_consistency,final_codeword_consistency,final_nuisance_consistency,final_tuple_composite,final_codeword_patch,final_nuisance_sensitive,final_nested_training_support_accuracy,final_absent_q_only_accuracy
adaptive_exploratory_posthoc_with_fresh_seed_replication,4ea41b6a943c6d7ddcba,103,fresh,0.99,3,independent,1,3,4,2,3,interval,3,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,9,probe_selective_before_causal,9,probe_selective_before_behavior,0,unresolved_on_log_grid,1,4,5,3,4,interval,4,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,1,790,1085,575,790,interval,790,1,575,790,418,575,interval,575,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q -> D -> Y,P -> Q,1,2,0,0.00555419921875,0.0743408203125,0.0794677734375,0.84063720703125,D,tuple:majority_PQY,23,D -> Y,tuple:majority_PQY -> tuple:pure_Y,0.67529296875,0.673095703125,0.589599609375,0.59033203125,0.999267578125,0.292724609375,0,0.68701171875,0.6832275390625,0.589599609375,0.589111328125,0.99951171875,0.29296875,0,0.81298828125,0.8135579427083333,0.910400390625,0.908935546875,1.0,0.29345703125,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,0.910400390625,0.921875,0.954345703125,0,0,0,0.8805338541666666,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,f1017705862548004ffc,103,fresh,0.99,3,nested,1,3,4,2,3,interval,3,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,9,probe_selective_before_causal,9,probe_selective_before_behavior,0,unresolved_on_log_grid,1,4,5,3,4,interval,4,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,13,17,9,13,interval,13,1,575,790,418,575,interval,575,1,575,790,418,575,interval,575,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q -> D,P -> Q,1,2,0,0.00555419921875,0.0516357421875,0.0,0.94281005859375,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,D -> D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q -> raw_codeword_patch,0.3076171875,0.3057861328125,0.359375,0.358154296875,0.99609375,0.267333984375,0,0.75244140625,0.7506103515625,0.65234375,0.6512451171875,1.0,0.271240234375,0,0.74755859375,0.7483317057291666,0.84765625,0.8483479817708333,1.0,0.271240234375,0,D,raw_codeword_patch,113,01110001,nested_support_gate_Y_if_P_equals_Q_else_Q,P+Q+Y,3,0,nested_support_gate_Y_if_P_equals_Q_else_Q,0,0.890625,0.921875,0.92919921875,0,1,0,0.9921875,0.4140625
adaptive_exploratory_posthoc_with_fresh_seed_replication,6c1d292456f4351e04b2,103,fresh,0.99,5,independent,1,3,4,2,3,interval,3,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,9,probe_selective_before_causal,9,probe_selective_before_behavior,0,unresolved_on_log_grid,1,4,5,3,4,interval,4,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,62,85,45,62,interval,62,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q,P -> Q,1,2,0,0.00555419921875,0.99102783203125,0.0,0.00341796875,Q,tuple:pure_Q,51,Q -> Q,tuple:pure_Q -> tuple:pure_Q,0.542724609375,0.5426025390625,0.528076171875,0.5263671875,0.99072265625,0.380859375,0,0.956787109375,0.951904296875,0.971435546875,0.96875,0.999755859375,0.389892578125,1,0.500732421875,0.501123046875,0.501708984375,0.5013916015625,0.493896484375,-0.115966796875,0,Q,tuple:pure_Q,51,00110011,pure_Q,Q,1,1,pure_Q,0,0.971435546875,1.0,0.971435546875,0,0,0,0.6490885416666666,0.0595703125
adaptive_exploratory_posthoc_with_fresh_seed_replication,ce004dd8333306b6d895,103,fresh,0.99,5,nested,1,3,4,2,3,interval,3,1,0,1,0,0,left,0,1,0,1,0,0,left,0,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,1,9,13,7,9,interval,9,9,probe_selective_before_causal,9,probe_selective_before_behavior,0,unresolved_on_log_grid,1,4,5,3,4,interval,4,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,62,85,45,62,interval,62,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q,P -> Q,1,2,0,0.00555419921875,0.99102783203125,0.0,0.00341796875,Q,tuple:pure_Q,51,Q -> Q,tuple:pure_Q -> tuple:pure_Q,0.498046875,0.4984130859375,0.497802734375,0.4976806640625,0.97119140625,0.379638671875,0,0.998046875,0.998046875,0.997314453125,0.9970703125,0.999267578125,0.40771484375,1,0.50146484375,0.5012451171875,0.501708984375,0.5021240234375,0.5126953125,-0.078857421875,0,Q,tuple:pure_Q,51,00110011,pure_Q,Q,1,1,pure_Q,0,0.997314453125,1.0,0.997314453125,0,0,0,0.6689453125,0.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,6f9e009bd86c9d56fa30,107,fresh,0.9,3,independent,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,4,5,3,4,interval,4,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,7,9,5,7,interval,7,1,161,222,117,161,interval,161,1,161,222,117,161,interval,161,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,143,probe_selective_before_causal,143,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Y,P -> Y,1,2,0,0.00579833984375,0.0,0.9678955078125,0.02630615234375,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.9990234375,0.327880859375,0,0.5,0.5,0.5,0.5,0.977783203125,0.306640625,0,1.0,1.0,1.0,1.0,1.0,0.328857421875,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,a43a86699e83c5c41cfa,107,fresh,0.9,3,nested,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,7,9,5,7,interval,7,1,117,161,85,117,interval,117,1,117,161,85,117,interval,117,1,161,222,117,161,interval,161,1,161,222,117,161,interval,161,1,161,222,117,161,interval,161,44,unresolved_on_log_grid,44,unresolved_on_log_grid,0,unresolved_on_log_grid,D -> P -> Y,P -> Y,1,2,0,0.0162353515625,0.0,0.9830322265625,0.000732421875,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,1.0,0.3232421875,0,0.5,0.5,0.5,0.5,0.665283203125,-0.011474609375,0,1.0,1.0,1.0,1.0,1.0,0.3232421875,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,04fb67cf980b6bca77be,107,fresh,0.9,5,independent,1,1,2,0,1,interval,1,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,4,5,3,4,interval,4,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,33,45,24,33,interval,33,1,1491,2048,1085,1491,interval,1491,1,1491,2048,1085,1491,interval,1491,1,2048,2435,1491,2048,interval,2048,1,2048,2435,1491,2048,interval,2048,1,2048,2435,1491,2048,interval,2048,557,unresolved_on_log_grid,557,unresolved_on_log_grid,0,unresolved_on_log_grid,D -> P -> D -> Y,P -> Y,1,2,0,0.00579833984375,0.0,0.78399658203125,0.210205078125,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.537353515625,0.5362548828125,0.5,0.5003662109375,0.972900390625,0.340576171875,0,0.537353515625,0.53662109375,0.5,0.50006103515625,0.85400390625,0.2216796875,0,0.962646484375,0.96240234375,1.0,0.9998779296875,1.0,0.36767578125,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,d810bdb2f68ff24c2039,107,fresh,0.9,5,nested,1,1,2,0,1,interval,1,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,1,33,45,24,33,interval,33,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,575,790,418,575,interval,575,1,575,790,418,575,interval,575,1,575,790,418,575,interval,575,157,unresolved_on_log_grid,157,unresolved_on_log_grid,0,unresolved_on_log_grid,D -> P -> D -> Y,P -> Y,1,2,0,0.0433349609375,0.0,0.93939208984375,0.01727294921875,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.9990234375,0.346435546875,0,0.5,0.5,0.5,0.5,0.682373046875,0.02978515625,0,1.0,1.0,1.0,1.0,1.0,0.347412109375,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,db6a1972ada6d9e29973,107,fresh,0.95,3,independent,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,222,304,161,222,interval,222,1,161,222,117,161,interval,161,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,257,probe_selective_before_causal,257,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> D -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00579833984375,0.00799560546875,0.9559326171875,0.0302734375,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.5,0.5,0.5,0.5,0.999267578125,0.328125,0,0.5,0.5,0.5,0.5,0.994140625,0.322998046875,0,1.0,1.0,1.0,1.0,1.0,0.328857421875,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,f0416ce7e99fb02f4ddb,107,fresh,0.95,3,nested,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,161,222,117,161,interval,161,1,161,222,117,161,interval,161,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,1,304,418,222,304,interval,304,143,probe_selective_before_causal,143,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00823974609375,0.014404296875,0.9678955078125,0.00946044921875,Y,tuple:pure_Y,85,Y -> Y,tuple:pure_Y -> tuple:pure_Y,0.49951171875,0.4989013671875,0.5,0.5,0.99951171875,0.29931640625,0,0.50048828125,0.5008544921875,0.5,0.5,0.99951171875,0.29931640625,0,0.99951171875,0.999267578125,1.0,1.0,1.0,0.2998046875,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,1.0,1.0,1.0,0,0,0,1.0,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,3976eb80f83ada3fa8f0,107,fresh,0.95,5,independent,1,1,2,0,1,interval,1,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,1,33,45,24,33,interval,33,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,33,45,24,33,interval,33,1,3444,4096,2896,3444,interval,3444,1,2435,2896,2048,2435,interval,2435,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> D -> Q -> D -> Q -> D,P -> Q,1,2,0,0.00579833984375,0.082763671875,0.0,0.91143798828125,D,raw_codeword_patch,23,D -> D,raw_codeword_patch -> tuple:majority_PQY,0.653564453125,0.6571044921875,0.66064453125,0.657958984375,0.945556640625,0.3134765625,0,0.835693359375,0.83758544921875,0.69970703125,0.69580078125,0.90380859375,0.271728515625,0,0.620849609375,0.619873046875,0.7958984375,0.7939453125,0.981201171875,0.34912109375,0,D,tuple:majority_PQY,23,00010111,majority_PQY,P+Q+Y,3,1,majority_PQY,0,0.90625,0.953125,0.9228515625,1,0,0,0.7568359375,0.9130859375
adaptive_exploratory_posthoc_with_fresh_seed_replication,9679885c300ff130e4c0,107,fresh,0.95,5,nested,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,45,62,33,45,interval,45,1,33,45,24,33,interval,33,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,1,85,117,62,85,interval,85,52,probe_selective_before_causal,52,probe_selective_before_behavior,0,unresolved_on_log_grid,1,33,45,24,33,interval,33,1,1085,1491,790,1085,interval,1085,1,1085,1491,790,1085,interval,1085,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> Q -> D,P -> Q,1,2,0,0.00823974609375,0.0743408203125,0.0,0.91741943359375,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,D -> D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q -> tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,0.25830078125,0.2578125,0.2578125,0.25732421875,0.986572265625,0.327880859375,0,0.75830078125,0.7579345703125,0.7509765625,0.74981689453125,0.990234375,0.33154296875,0,0.74169921875,0.7419921875,0.7490234375,0.7489013671875,0.9912109375,0.33251953125,0,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,01110001,nested_support_gate_Y_if_P_equals_Q_else_Q,P+Q+Y,3,0,nested_support_gate_Y_if_P_equals_Q_else_Q,0,0.9921875,0.99609375,0.99462890625,1,0,0,0.994140625,0.013671875
adaptive_exploratory_posthoc_with_fresh_seed_replication,7c81392d2855dc11db1c,107,fresh,0.99,3,independent,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,1,33,45,24,33,interval,33,1,24,33,17,24,interval,24,1,62,85,45,62,interval,62,1,62,85,45,62,interval,62,1,62,85,45,62,interval,62,38,probe_selective_before_causal,38,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,4096,4871,3444,4096,interval,4096,1,4096,4871,3444,4096,interval,4096,1,4096,4871,3444,4096,interval,4096,3678,probe_selective_before_causal,3678,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00579833984375,0.0540771484375,0.539794921875,0.40032958984375,D,raw_codeword_patch,87,D -> Y,raw_codeword_patch -> tuple:pure_Y,0.631591796875,0.6322021484375,0.5458984375,0.54443359375,0.9873046875,0.259033203125,0,0.638916015625,0.6402587890625,0.5458984375,0.54705810546875,0.999755859375,0.271484375,0,0.861083984375,0.8587646484375,0.9541015625,0.954833984375,1.0,0.271728515625,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,0.9541015625,0.984375,0.962890625,0,0,0,0.9388020833333334,1.0
adaptive_exploratory_posthoc_with_fresh_seed_replication,abd10d33eca384b039f0,107,fresh,0.99,3,nested,1,1,2,0,1,interval,1,1,2,3,1,2,interval,2,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,1,33,45,24,33,interval,33,1,24,33,17,24,interval,24,1,62,85,45,62,interval,62,1,62,85,45,62,interval,62,1,62,85,45,62,interval,62,38,probe_selective_before_causal,38,probe_selective_before_behavior,0,unresolved_on_log_grid,1,7,9,5,7,interval,7,1,418,575,304,418,interval,418,1,418,575,304,418,interval,418,1,5793,6890,4871,5793,interval,5793,1,5793,6890,4871,5793,interval,5793,1,5793,6890,4871,5793,interval,5793,5375,probe_selective_before_causal,5375,probe_selective_before_behavior,0,unresolved_on_log_grid,D -> P -> Q -> D -> Y,P -> Q -> Y,2,3,0,0.00579833984375,0.03753662109375,0.34912109375,0.6075439453125,D,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q,113,D -> Y,tuple:nested_support_gate_Y_if_P_equals_Q_else_Q -> tuple:pure_Y,0.326171875,0.3270263671875,0.43505859375,0.4346923828125,0.99609375,0.262939453125,0,0.6865234375,0.6868896484375,0.56591796875,0.56610107421875,0.999755859375,0.2666015625,0,0.8134765625,0.8158772786458333,0.93408203125,0.93310546875,1.0,0.266845703125,1,Y,tuple:pure_Y,85,01010101,pure_Y,Y,1,1,pure_Y,0,0.93408203125,0.953125,0.9482421875,0,0,0,0.9993489583333334,0.73828125
adaptive_exploratory_posthoc_with_fresh_seed_replication,4a384f64ed73a8d4e4ab,107,fresh,0.99,5,independent,1,1,2,0,1,interval,1,1,1,2,0,1,interval,1,1,0,1,0,0,left,0,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,1,7,9,5,7,interval,7,7,probe_selective_before_causal,7,probe_selective_before_behavior,0,unresolved_on_log_grid,1,5,7,4,5,interval,5,1,33,45,24,33,interval,33,1,24,33,17,24,interval,24,1,62,85,45,62,interval,62,1,62,85,45,62,interval,62,1,62,85,45,62,interval,62,38,probe_selective_before_causal,38,probe_selective_before_behavior,0,unresolved_on_log_grid,1,33,45,24,33,interval,33,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,0,,,8192,,right,8192,,censored,,censored,,censored,D -> P -> Q,P -> Q,1,2,0,0.00579833984375,0.99346923828125,0.0,0.000732421875,Q,tuple:pure_Q,51,Q -> Q,tuple:pure_Q -> tuple:pure_Q,0.53466796875,0.531982421875,0.536865234375,0.5350341796875,0.988525390625,0.388671875,0,0.96435546875,0.9656982421875,0.962646484375,0.96380615234375,0.999755859375,0.39990234375,1,0.50146484375,0.500927734375,0.499755859375,0.501904296875,0.498291015625,-0.1015625,0,Q,tuple:pure_Q,51,00110011,pure_Q,Q,1,1,pure_Q,0,0.962646484375,1.0,0.962646484375,0,0,0,0.6419270833333334,0.0732421875
